# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	87194	88330	+							ABO_RS00415	1137		pseudo
CDS	without_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	87194	88330	+				IS3 family transposase			ABO_RS00415	1137		pseudo
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	88657	89520	-							ABO_RS00420	864		old_locus_tag=ABO_0084
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	88657	89520	-	WP_035461587.1	WP_035461587.1		YrbL family protein			ABO_RS00420	864	287	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	89667	91277	-							ABO_RS00425	1611		old_locus_tag=ABO_0085
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	89667	91277	-	WP_011587383.1	WP_011587383.1		GMC family oxidoreductase			ABO_RS00425	1611	536	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	91337	91870	-							ABO_RS00430	534		old_locus_tag=ABO_0086
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	91337	91870	-	WP_011587384.1	WP_011587384.1		twin-arginine translocation signal domain-containing protein			ABO_RS00430	534	177	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	92020	93462	-							ABO_RS00435	1443		old_locus_tag=ABO_0087
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	92020	93462	-	WP_011587385.1	WP_011587385.1		coniferyl aldehyde dehydrogenase			ABO_RS00435	1443	480	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	93660	94292	+							ABO_RS00440	633		old_locus_tag=ABO_0088
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	93660	94292	+	WP_231860896.1	WP_231860896.1		TetR/AcrR family transcriptional regulator			ABO_RS00440	633	210	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	94310	95296	-							ABO_RS00445	987		old_locus_tag=ABO_0089
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	94310	95296	-	WP_035461625.1	WP_035461625.1		alpha/beta fold hydrolase			ABO_RS00445	987	328	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	95402	96124	+							ABO_RS00450	723		old_locus_tag=ABO_0090
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	95402	96124	+	WP_011587388.1	WP_011587388.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			ABO_RS00450	723	240	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	96204	96530	+							ABO_RS00455	327		old_locus_tag=ABO_0091
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	96204	96530	+	WP_050731491.1	WP_050731491.1		DUF1294 domain-containing protein			ABO_RS00455	327	108	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	96637	97491	+							ABO_RS00460	855		old_locus_tag=ABO_0092
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	96637	97491	+	WP_046962254.1	WP_046962254.1		DMT family transporter			ABO_RS00460	855	284	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	97507	98082	+							ABO_RS00465	576		old_locus_tag=ABO_0093
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	97507	98082	+	WP_011587391.1	WP_011587391.1		DJ-1/PfpI family protein			ABO_RS00465	576	191	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	98144	98761	-							ABO_RS00470	618		old_locus_tag=ABO_0094
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	98144	98761	-	WP_231483531.1	WP_231483531.1		DUF1275 domain-containing protein			ABO_RS00470	618	205	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	98924	99466	-					gloA		ABO_RS00475	543		old_locus_tag=ABO_0095
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	98924	99466	-	WP_011587393.1	WP_011587393.1		lactoylglutathione lyase	gloA		ABO_RS00475	543	180	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	99693	100652	-							ABO_RS00480	960		old_locus_tag=ABO_0096
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	99693	100652	-	WP_011587394.1	WP_011587394.1		paraslipin			ABO_RS00480	960	319	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	100728	101201	-							ABO_RS00485	474		old_locus_tag=ABO_0097
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	100728	101201	-	WP_011587395.1	WP_011587395.1		NfeD family protein			ABO_RS00485	474	157	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	101418	101906	-							ABO_RS00490	489		old_locus_tag=ABO_0098
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	101418	101906	-	WP_035461581.1	WP_035461581.1		peptidylprolyl isomerase			ABO_RS00490	489	162	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	102202	102756	-							ABO_RS00495	555		old_locus_tag=ABO_0099
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	102202	102756	-	WP_011587397.1	WP_011587397.1		cytochrome b			ABO_RS00495	555	184	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	102820	103818	-							ABO_RS00500	999		old_locus_tag=ABO_0100
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	102820	103818	-	WP_011587398.1	WP_011587398.1		lipid A biosynthesis acyltransferase			ABO_RS00500	999	332	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	103811	104818	-							ABO_RS00505	1008		old_locus_tag=ABO_0101
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	103811	104818	-	WP_011587399.1	WP_011587399.1		MBL fold metallo-hydrolase			ABO_RS00505	1008	335	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	104815	105270	-							ABO_RS00510	456		old_locus_tag=ABO_0102
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	104815	105270	-	WP_011587400.1	WP_011587400.1		chemotaxis protein CheW			ABO_RS00510	456	151	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	105343	106374	-							ABO_RS00515	1032		old_locus_tag=ABO_0103
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	105343	106374	-	WP_011587401.1	WP_011587401.1		chemotaxis protein B			ABO_RS00515	1032	343	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	106371	113366	-							ABO_RS00520	6996		old_locus_tag=ABO_0104
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	106371	113366	-	WP_041704569.1	WP_041704569.1		Hpt domain-containing protein			ABO_RS00520	6996	2331	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	113523	114401	-							ABO_RS00525	879		old_locus_tag=ABO_0105
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	113523	114401	-	WP_011587403.1	WP_011587403.1		protein-glutamate O-methyltransferase CheR			ABO_RS00525	879	292	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	114433	116460	-							ABO_RS00530	2028		old_locus_tag=ABO_0106
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	114433	116460	-	WP_011587404.1	WP_011587404.1		methyl-accepting chemotaxis protein			ABO_RS00530	2028	675	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	116519	117067	-							ABO_RS00535	549		old_locus_tag=ABO_0107
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	116519	117067	-	WP_011587405.1	WP_011587405.1		chemotaxis protein CheW			ABO_RS00535	549	182	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	117079	117447	-					pilH		ABO_RS00540	369		old_locus_tag=ABO_0108
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	117079	117447	-	WP_011587406.1	WP_011587406.1		twitching motility response regulator PilH	pilH		ABO_RS00540	369	122	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	117480	117863	-					pilG		ABO_RS00545	384		old_locus_tag=ABO_0109
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	117480	117863	-	WP_011587407.1	WP_011587407.1		twitching motility response regulator PilG	pilG		ABO_RS00545	384	127	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	118176	119129	+					gshB		ABO_RS00550	954		old_locus_tag=ABO_0110
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	118176	119129	+	WP_011587408.1	WP_011587408.1		glutathione synthase	gshB		ABO_RS00550	954	317	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	119248	120126	+							ABO_RS00555	879		old_locus_tag=ABO_0111
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	119248	120126	+	WP_011587409.1	WP_011587409.1		TonB family protein			ABO_RS00555	879	292	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	120298	120858	+							ABO_RS00560	561		old_locus_tag=ABO_0112
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	120298	120858	+	WP_035461621.1	WP_035461621.1		YqgE/AlgH family protein			ABO_RS00560	561	186	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	120938	121339	+					ruvX		ABO_RS00565	402		old_locus_tag=ABO_0113
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	120938	121339	+	WP_011587411.1	WP_011587411.1		Holliday junction resolvase RuvX	ruvX		ABO_RS00565	402	133	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	121342	122268	-							ABO_RS00570	927		old_locus_tag=ABO_0114
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	121342	122268	-	WP_041705199.1	WP_041705199.1		sterol desaturase family protein			ABO_RS00570	927	308	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	122402	123412	+							ABO_RS00575	1011		old_locus_tag=ABO_0115
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	122402	123412	+	WP_011587413.1	WP_011587413.1		AraC family transcriptional regulator			ABO_RS00575	1011	336	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	123444	124280	-					fghA		ABO_RS00580	837		old_locus_tag=ABO_0116
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	123444	124280	-	WP_167521331.1	WP_167521331.1		S-formylglutathione hydrolase	fghA		ABO_RS00580	837	278	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	124368	125477	-							ABO_RS00585	1110		old_locus_tag=ABO_0117
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	124368	125477	-	WP_011587415.1	WP_011587415.1		S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase			ABO_RS00585	1110	369	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	125579	126451	+							ABO_RS00590	873		old_locus_tag=ABO_0118
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	125579	126451	+	WP_011587416.1	WP_011587416.1		LysR family transcriptional regulator			ABO_RS00590	873	290	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	127079	127909	+							ABO_RS00595	831		old_locus_tag=ABO_0119
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	127079	127909	+	WP_011587417.1	WP_011587417.1		HAD-IA family hydrolase			ABO_RS00595	831	276	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	128001	129416	+							ABO_RS00600	1416		old_locus_tag=ABO_0120
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	128001	129416	+	WP_041704579.1	WP_041704579.1		amidase			ABO_RS00600	1416	471	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	129582	130247	-							ABO_RS00605	666		old_locus_tag=ABO_0121
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	129582	130247	-	WP_035461551.1	WP_035461551.1		GntR family transcriptional regulator			ABO_RS00605	666	221	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	130408	131556	+							ABO_RS00610	1149		old_locus_tag=ABO_0122
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	130408	131556	+	WP_011587420.1	WP_011587420.1		alkane 1-monooxygenase			ABO_RS00610	1149	382	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	131644	132744	-							ABO_RS00615	1101		old_locus_tag=ABO_0123
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	131644	132744	-	WP_011587421.1	WP_011587421.1		fimbrial protein			ABO_RS00615	1101	366	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	132741	133451	-							ABO_RS00620	711		old_locus_tag=ABO_0124
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	132741	133451	-	WP_050731492.1	WP_050731492.1		molecular chaperone			ABO_RS00620	711	236	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	133451	135913	-							ABO_RS00625	2463		old_locus_tag=ABO_0125
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	133451	135913	-	WP_011587423.1	WP_011587423.1		fimbrial biogenesis outer membrane usher protein			ABO_RS00625	2463	820	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	135969	136514	-							ABO_RS00630	546		old_locus_tag=ABO_0126
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	135969	136514	-	WP_011587424.1	WP_011587424.1		fimbrial protein			ABO_RS00630	546	181	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	136923	138374	-							ABO_RS00635	1452		old_locus_tag=ABO_0127
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	136923	138374	-	WP_011587425.1	WP_011587425.1		TrkH family potassium uptake protein			ABO_RS00635	1452	483	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	138486	139862	-					trkA		ABO_RS00640	1377		old_locus_tag=ABO_0128
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	138486	139862	-	WP_011587426.1	WP_011587426.1		Trk system potassium transporter TrkA	trkA		ABO_RS00640	1377	458	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	139859	141190	-					rsmB		ABO_RS00645	1332		old_locus_tag=ABO_0129
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	139859	141190	-	WP_148201411.1	WP_148201411.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		ABO_RS00645	1332	443	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	141159	142151	-					fmt		ABO_RS00650	993		old_locus_tag=ABO_0130
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	141159	142151	-	WP_011587428.1	WP_011587428.1		methionyl-tRNA formyltransferase	fmt		ABO_RS00650	993	330	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	142342	142848	-					def		ABO_RS00655	507		old_locus_tag=ABO_0131
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	142342	142848	-	WP_011587429.1	WP_011587429.1		peptide deformylase	def		ABO_RS00655	507	168	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	142997	144067	+							ABO_RS00660	1071		old_locus_tag=ABO_0132
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	142997	144067	+	WP_231483530.1	WP_231483530.1		LysM peptidoglycan-binding domain-containing protein			ABO_RS00660	1071	356	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	144141	145202	+					dprA		ABO_RS00665	1062		old_locus_tag=ABO_0133
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	144141	145202	+	WP_011587431.1	WP_011587431.1		DNA-processing protein DprA	dprA		ABO_RS00665	1062	353	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	145289	145837	+							ABO_RS00670	549		old_locus_tag=ABO_0134
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	145289	145837	+	WP_011587432.1	WP_011587432.1		threonylcarbamoyl-AMP synthase			ABO_RS00670	549	182	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	145867	146775	+					hemF		ABO_RS00675	909		old_locus_tag=ABO_0135
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	145867	146775	+	WP_011587433.1	WP_011587433.1		oxygen-dependent coproporphyrinogen oxidase	hemF		ABO_RS00675	909	302	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	146772	147608	+					aroE		ABO_RS00680	837		old_locus_tag=ABO_0136
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	146772	147608	+	WP_011587434.1	WP_011587434.1		shikimate dehydrogenase	aroE		ABO_RS00680	837	278	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	147615	148061	+							ABO_RS00685	447		old_locus_tag=ABO_0137
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	147615	148061	+	WP_101235032.1	WP_101235032.1		ion channel			ABO_RS00685	447	148	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	148125	149105	+							ABO_RS00690	981		old_locus_tag=ABO_0138
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	148125	149105	+	WP_011587436.1	WP_011587436.1		lipid A deacylase LpxR family protein			ABO_RS00690	981	326	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	149202	149738	-							ABO_RS00695	537		old_locus_tag=ABO_0139
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	149202	149738	-	WP_041704587.1	WP_041704587.1		gamma carbonic anhydrase family protein			ABO_RS00695	537	178	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	149782	149973	+							ABO_RS00700	192		
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	149782	149973	+	WP_041704593.1	WP_041704593.1		hypothetical protein			ABO_RS00700	192	63	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	149951	151984	+					prlC		ABO_RS00705	2034		old_locus_tag=ABO_0140
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	149951	151984	+	WP_011587438.1	WP_011587438.1		oligopeptidase A	prlC		ABO_RS00705	2034	677	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	152059	152259	+							ABO_RS00710	201		old_locus_tag=ABO_0141
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	152059	152259	+	WP_011587439.1	WP_011587439.1		YheV family putative metal-binding protein			ABO_RS00710	201	66	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	152531	153235	+							ABO_RS00715	705		old_locus_tag=ABO_0142
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	152531	153235	+	WP_011587440.1	WP_011587440.1		hypothetical protein			ABO_RS00715	705	234	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	153339	154199	-							ABO_RS00720	861		old_locus_tag=ABO_0143
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	153339	154199	-	WP_011587441.1	WP_011587441.1		metal-dependent hydrolase			ABO_RS00720	861	286	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	154381	155370	+							ABO_RS00725	990		old_locus_tag=ABO_0144
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	154381	155370	+	WP_231868095.1	WP_231868095.1		AraC family transcriptional regulator			ABO_RS00725	990	329	
