# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	79528	80379	-							S7S_RS00370	852		old_locus_tag=S7S_00370
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	79528	80379	-	WP_238582918.1	WP_238582918.1		YicC family protein			S7S_RS00370	852	283	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	80511	81227	+					rph		S7S_RS00375	717		old_locus_tag=S7S_00375
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	80511	81227	+	WP_008739045.1	WP_008739045.1		ribonuclease PH	rph		S7S_RS00375	717	238	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	81241	81882	+					pyrE		S7S_RS00380	642		old_locus_tag=S7S_00380
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	81241	81882	+	WP_008739046.1	WP_008739046.1		orotate phosphoribosyltransferase	pyrE		S7S_RS00380	642	213	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	81879	82520	+							S7S_RS19755	642		old_locus_tag=S7S_00385
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	81879	82520	+	WP_052269176.1	WP_052269176.1		hypothetical protein			S7S_RS19755	642	213	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	82536	83126	-					slmA		S7S_RS00390	591		old_locus_tag=S7S_00390
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	82536	83126	-	WP_008739049.1	WP_008739049.1		nucleoid occlusion factor SlmA	slmA		S7S_RS00390	591	196	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	83177	84073	-					argB		S7S_RS00395	897		old_locus_tag=S7S_00395
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	83177	84073	-	WP_008739050.1	WP_008739050.1		acetylglutamate kinase	argB		S7S_RS00395	897	298	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	84086	85462	-							S7S_RS00400	1377		old_locus_tag=S7S_00400
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	84086	85462	-	WP_238582978.1	WP_238582978.1		phosphomannomutase/phosphoglucomutase			S7S_RS00400	1377	458	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	86618	87070	-					dut		S7S_RS00405	453		old_locus_tag=S7S_00405
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	86618	87070	-	WP_008739052.1	WP_008739052.1		dUTP diphosphatase	dut		S7S_RS00405	453	150	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	87200	88402	-					coaBC		S7S_RS00410	1203		old_locus_tag=S7S_00410
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	87200	88402	-	WP_008739053.1	WP_008739053.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		S7S_RS00410	1203	400	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	88562	89236	+					radC		S7S_RS00415	675		old_locus_tag=S7S_00415
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	88562	89236	+	WP_008739054.1	WP_008739054.1		DNA repair protein RadC	radC		S7S_RS00415	675	224	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	89389	89625	+					rpmB		S7S_RS00420	237		old_locus_tag=S7S_00420
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	89389	89625	+	WP_008739055.1	WP_008739055.1		50S ribosomal protein L28	rpmB		S7S_RS00420	237	78	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	89640	89810	+					rpmG		S7S_RS00425	171		old_locus_tag=S7S_00425
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	89640	89810	+	WP_008739057.1	WP_008739057.1		50S ribosomal protein L33	rpmG		S7S_RS00425	171	56	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	89925	91262	-							S7S_RS00430	1338		old_locus_tag=S7S_00430
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	89925	91262	-	WP_008739059.1	WP_008739059.1		Fic family protein			S7S_RS00430	1338	445	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	91367	92032	-							S7S_RS00435	666		old_locus_tag=S7S_00435
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	91367	92032	-	WP_008739062.1	WP_008739062.1		ATP-binding cassette domain-containing protein			S7S_RS00435	666	221	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	92025	92723	-					modB		S7S_RS00440	699		old_locus_tag=S7S_00440
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	92025	92723	-	WP_008739063.1	WP_008739063.1		molybdate ABC transporter permease subunit	modB		S7S_RS00440	699	232	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	92723	93466	-					modA		S7S_RS00445	744		old_locus_tag=S7S_00445
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	92723	93466	-	WP_035205565.1	WP_035205565.1		molybdate ABC transporter substrate-binding protein	modA		S7S_RS00445	744	247	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	94161	94436	+							S7S_RS00450	276		old_locus_tag=S7S_00450
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	94161	94436	+	WP_008739065.1	WP_008739065.1		hypothetical protein			S7S_RS00450	276	91	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	94471	94950	+							S7S_RS00455	480		old_locus_tag=S7S_00455
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	94471	94950	+	WP_008739066.1	WP_008739066.1		hypothetical protein			S7S_RS00455	480	159	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	95046	95918	+					cpaB		S7S_RS00460	873		old_locus_tag=S7S_00460
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	95046	95918	+	WP_008739067.1	WP_008739067.1		Flp pilus assembly protein CpaB	cpaB		S7S_RS00460	873	290	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	95908	97158	+							S7S_RS00465	1251		old_locus_tag=S7S_00465
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	95908	97158	+	WP_144401552.1	WP_144401552.1		pilus assembly protein N-terminal domain-containing protein			S7S_RS00465	1251	416	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	97169	98353	+							S7S_RS00470	1185		old_locus_tag=S7S_00470
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	97169	98353	+	WP_041025835.1	WP_041025835.1		hypothetical protein			S7S_RS00470	1185	394	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	98385	99551	+							S7S_RS00475	1167		old_locus_tag=S7S_00475
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	98385	99551	+	WP_035205569.1	WP_035205569.1		CpaF family protein			S7S_RS00475	1167	388	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	99541	100461	+							S7S_RS00480	921		old_locus_tag=S7S_00480
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	99541	100461	+	WP_008739071.1	WP_008739071.1		type II secretion system F family protein			S7S_RS00480	921	306	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	100454	101320	+							S7S_RS00485	867		old_locus_tag=S7S_00485
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	100454	101320	+	WP_008739077.1	WP_008739077.1		type II secretion system F family protein			S7S_RS00485	867	288	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	101356	102090	+							S7S_RS00490	735		old_locus_tag=S7S_00490
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	101356	102090	+	WP_008739079.1	WP_008739079.1		hypothetical protein			S7S_RS00490	735	244	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	102093	102386	+							S7S_RS00495	294		old_locus_tag=S7S_00495
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	102093	102386	+	WP_008739080.1	WP_008739080.1		hypothetical protein			S7S_RS00495	294	97	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	102410	104227	+							S7S_RS00500	1818		old_locus_tag=S7S_00500
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	102410	104227	+	WP_008739082.1	WP_008739082.1		hypothetical protein			S7S_RS00500	1818	605	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	104272	105450	-							S7S_RS00505	1179		old_locus_tag=S7S_00505
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	104272	105450	-	WP_008739084.1	WP_008739084.1		fatty acid desaturase			S7S_RS00505	1179	392	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	105721	107706	-							S7S_RS00510	1986		old_locus_tag=S7S_00510
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	105721	107706	-	WP_008739085.1	WP_008739085.1		hydantoinase/oxoprolinase family protein			S7S_RS00510	1986	661	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	107845	108654	+					mutM		S7S_RS00515	810		old_locus_tag=S7S_00515
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	107845	108654	+	WP_008739087.1	WP_008739087.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		S7S_RS00515	810	269	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	109081	109440	+							S7S_RS00520	360		old_locus_tag=S7S_00520
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	109081	109440	+	WP_008739088.1	WP_008739088.1		hypothetical protein			S7S_RS00520	360	119	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	109500	110030	+							S7S_RS00525	531		old_locus_tag=S7S_00525
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	109500	110030	+	WP_008739090.1	WP_008739090.1		porin family protein			S7S_RS00525	531	176	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	110106	115520	+							S7S_RS19960	5415		old_locus_tag=S7S_00530
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	110106	115520	+	WP_008739092.1	WP_008739092.1		Ig domain-containing protein group 1 domain-containing protein			S7S_RS19960	5415	1804	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	116317	117999	-					ggt		S7S_RS00535	1683		old_locus_tag=S7S_00535
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	116317	117999	-	WP_008739095.1	WP_008739095.1		gamma-glutamyltransferase	ggt		S7S_RS00535	1683	560	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	118042	118530	-					coaD		S7S_RS00540	489		old_locus_tag=S7S_00540
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	118042	118530	-	WP_008739097.1	WP_008739097.1		pantetheine-phosphate adenylyltransferase	coaD		S7S_RS00540	489	162	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	118629	120263	-							S7S_RS00545	1635		old_locus_tag=S7S_00545
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	118629	120263	-	WP_008739116.1	WP_008739116.1		GMC family oxidoreductase			S7S_RS00545	1635	544	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	120260	120814	-							S7S_RS00550	555		old_locus_tag=S7S_00550
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	120260	120814	-	WP_008739118.1	WP_008739118.1		hypothetical protein			S7S_RS00550	555	184	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	120833	122275	-							S7S_RS00555	1443		old_locus_tag=S7S_00555
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	120833	122275	-	WP_008739121.1	WP_008739121.1		coniferyl aldehyde dehydrogenase			S7S_RS00555	1443	480	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	122443	123132	+							S7S_RS00560	690		old_locus_tag=S7S_00560
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	122443	123132	+	WP_008739123.1	WP_008739123.1		TetR/AcrR family transcriptional regulator			S7S_RS00560	690	229	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	123224	124393	-							S7S_RS00565	1170		old_locus_tag=S7S_00565
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	123224	124393	-	WP_008739124.1	WP_008739124.1		acetyl-CoA C-acetyltransferase			S7S_RS00565	1170	389	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	124410	125069	-							S7S_RS00570	660		old_locus_tag=S7S_00570
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	124410	125069	-	WP_008739125.1	WP_008739125.1		CoA transferase subunit B			S7S_RS00570	660	219	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	125085	125783	-							S7S_RS00575	699		old_locus_tag=S7S_00575
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	125085	125783	-	WP_008739126.1	WP_008739126.1		CoA transferase subunit A			S7S_RS00575	699	232	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	125916	126815	+							S7S_RS00580	900		old_locus_tag=S7S_00580
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	125916	126815	+	WP_035205614.1	WP_035205614.1		LysR family transcriptional regulator			S7S_RS00580	900	299	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	126998	127996	+							S7S_RS00585	999		old_locus_tag=S7S_00585
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	126998	127996	+	WP_008739129.1	WP_008739129.1		porin			S7S_RS00585	999	332	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	128032	129402	-							S7S_RS00590	1371		old_locus_tag=S7S_00590
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	128032	129402	-	WP_008739130.1	WP_008739130.1		PLP-dependent aminotransferase family protein			S7S_RS00590	1371	456	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	129566	130852	+							S7S_RS00595	1287		old_locus_tag=S7S_00595
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	129566	130852	+	WP_008739131.1	WP_008739131.1		hydroxymethylglutaryl-CoA reductase, degradative			S7S_RS00595	1287	428	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	130849	131775	+							S7S_RS00600	927		old_locus_tag=S7S_00600
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	130849	131775	+	WP_193786231.1	WP_193786231.1		hydroxymethylglutaryl-CoA lyase			S7S_RS00600	927	308	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	131868	133097	+							S7S_RS00605	1230		old_locus_tag=S7S_00605
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	131868	133097	+	WP_008739133.1	WP_008739133.1		CoA transferase			S7S_RS00605	1230	409	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	133148	134299	+							S7S_RS00610	1152		old_locus_tag=S7S_00610
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	133148	134299	+	WP_008739134.1	WP_008739134.1		C4-dicarboxylate TRAP transporter substrate-binding protein			S7S_RS00610	1152	383	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	134362	134817	+							S7S_RS00615	456		old_locus_tag=S7S_00615
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	134362	134817	+	WP_008739137.1	WP_008739137.1		MaoC family dehydratase N-terminal domain-containing protein			S7S_RS00615	456	151	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	134822	135226	+							S7S_RS00620	405		old_locus_tag=S7S_00620
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	134822	135226	+	WP_008739142.1	WP_008739142.1		hypothetical protein			S7S_RS00620	405	134	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	135260	135838	+							S7S_RS00625	579		old_locus_tag=S7S_00625
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	135260	135838	+	WP_008739156.1	WP_008739156.1		TRAP transporter small permease			S7S_RS00625	579	192	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	135831	137138	+							S7S_RS00630	1308		old_locus_tag=S7S_00630
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	135831	137138	+	WP_008739157.1	WP_008739157.1		TRAP transporter large permease			S7S_RS00630	1308	435	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	137169	138137	+							S7S_RS18660	969		old_locus_tag=S7S_00635
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	137169	138137	+	WP_008739158.1	WP_008739158.1		AraC family transcriptional regulator			S7S_RS18660	969	322	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	138127	139119	-							S7S_RS00640	993		old_locus_tag=S7S_00640
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	138127	139119	-	WP_008739159.1	WP_008739159.1		hydrolase			S7S_RS00640	993	330	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	139125	139928	-							S7S_RS00645	804		old_locus_tag=S7S_00645
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	139125	139928	-	WP_008739160.1	WP_008739160.1		dienelactone hydrolase family protein			S7S_RS00645	804	267	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	139971	140549	-					rsmD		S7S_RS00650	579		old_locus_tag=S7S_00650
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	139971	140549	-	WP_008739162.1	WP_008739162.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		S7S_RS00650	579	192	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	140546	142006	-							S7S_RS00655	1461		old_locus_tag=S7S_00655
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	140546	142006	-	WP_041025836.1	WP_041025836.1		insulinase family protein			S7S_RS00655	1461	486	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	142003	143343	-							S7S_RS00660	1341		old_locus_tag=S7S_00660
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	142003	143343	-	WP_008739164.1	WP_008739164.1		insulinase family protein			S7S_RS00660	1341	446	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	143481	144593	+					ftsY		S7S_RS00665	1113		old_locus_tag=S7S_00665
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	143481	144593	+	WP_008739165.1	WP_008739165.1		signal recognition particle-docking protein FtsY	ftsY		S7S_RS00665	1113	370	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	144614	145306	+					ftsE		S7S_RS00670	693		old_locus_tag=S7S_00670
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	144614	145306	+	WP_041025837.1	WP_041025837.1		cell division ATP-binding protein FtsE	ftsE		S7S_RS00670	693	230	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	145296	146315	+					ftsX		S7S_RS00675	1020		old_locus_tag=S7S_00675
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	145296	146315	+	WP_008739166.1	WP_008739166.1		permease-like cell division protein FtsX	ftsX		S7S_RS00675	1020	339	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	146434	147303	+					rpoH		S7S_RS00680	870		old_locus_tag=S7S_00680
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	146434	147303	+	WP_008739167.1	WP_008739167.1		RNA polymerase sigma factor RpoH	rpoH		S7S_RS00680	870	289	
