# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	86304	86966	+	WP_014992450.1	WP_014992450.1		response regulator			B5T_RS00400	663	220	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	86963	88273	+							B5T_RS00405	1311		old_locus_tag=B5T_00081
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	86963	88273	+	WP_014992451.1	WP_014992451.1		ATP-binding protein			B5T_RS00405	1311	436	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	88239	88772	-							B5T_RS00410	534		old_locus_tag=B5T_00082
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	88239	88772	-	WP_041716605.1	WP_041716605.1		DUF4136 domain-containing protein			B5T_RS00410	534	177	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	88820	89713	-							B5T_RS00415	894		old_locus_tag=B5T_00083
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	88820	89713	-	WP_014992453.1	WP_014992453.1		LysR family transcriptional regulator			B5T_RS00415	894	297	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	89811	90419	+							B5T_RS00420	609		old_locus_tag=B5T_00084
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	89811	90419	+	WP_014992454.1	WP_014992454.1		NAD(P)H-dependent oxidoreductase			B5T_RS00420	609	202	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	90468	91472	+							B5T_RS00425	1005		old_locus_tag=B5T_00085
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	90468	91472	+	WP_014992455.1	WP_014992455.1		glutathione S-transferase family protein			B5T_RS00425	1005	334	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	91513	92367	+							B5T_RS00430	855		old_locus_tag=B5T_00086
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	91513	92367	+	WP_014992456.1	WP_014992456.1		pirin family protein			B5T_RS00430	855	284	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	92452	92766	-							B5T_RS00435	315		old_locus_tag=B5T_00087
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	92452	92766	-	WP_014992457.1	WP_014992457.1		HigA family addiction module antitoxin			B5T_RS00435	315	104	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	93381	94502	-							B5T_RS00440	1122		old_locus_tag=B5T_00088
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	93381	94502	-	WP_014992458.1	WP_014992458.1		PilT/PilU family type 4a pilus ATPase			B5T_RS00440	1122	373	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	94521	95555	-							B5T_RS00445	1035		old_locus_tag=B5T_00089
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	94521	95555	-	WP_014992459.1	WP_014992459.1		type IV pilus twitching motility protein PilT			B5T_RS00445	1035	344	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	95674	96378	+							B5T_RS00450	705		old_locus_tag=B5T_00090
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	95674	96378	+	WP_041716608.1	WP_041716608.1		YggS family pyridoxal phosphate-dependent enzyme			B5T_RS00450	705	234	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	96411	97223	+					proC		B5T_RS00455	813		old_locus_tag=B5T_00091
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	96411	97223	+	WP_014992461.1	WP_014992461.1		pyrroline-5-carboxylate reductase	proC		B5T_RS00455	813	270	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	97600	98148	+							B5T_RS00460	549		old_locus_tag=B5T_00092
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	97600	98148	+	WP_014992462.1	WP_014992462.1		YggT family protein			B5T_RS00460	549	182	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	98227	99150	-							B5T_RS00465	924		old_locus_tag=B5T_00093
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	98227	99150	-	WP_014992463.1	WP_014992463.1		hydroxymethylglutaryl-CoA lyase			B5T_RS00465	924	307	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	99337	100188	+							B5T_RS00470	852		old_locus_tag=B5T_00094
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	99337	100188	+	WP_041716610.1	WP_041716610.1		triacylglycerol lipase			B5T_RS00470	852	283	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	100290	100742	+							B5T_RS00475	453		old_locus_tag=B5T_00095
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	100290	100742	+	WP_014992465.1	WP_014992465.1		OsmC family protein			B5T_RS00475	453	150	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	100815	101975	-							B5T_RS00480	1161		old_locus_tag=B5T_00096
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	100815	101975	-	WP_014992466.1	WP_014992466.1		C4-dicarboxylate TRAP transporter substrate-binding protein			B5T_RS00480	1161	386	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	102005	103162	-							B5T_RS00485	1158		old_locus_tag=B5T_00097
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	102005	103162	-	WP_051015424.1	WP_051015424.1		C4-dicarboxylate TRAP transporter substrate-binding protein			B5T_RS00485	1158	385	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	103286	103957	-							B5T_RS00490	672		old_locus_tag=B5T_00098
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	103286	103957	-	WP_014992468.1	WP_014992468.1		histidine phosphatase family protein			B5T_RS00490	672	223	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	104287	105426	+							B5T_RS00495	1140		old_locus_tag=B5T_00099
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	104287	105426	+	WP_014992469.1	WP_014992469.1		acyl-CoA dehydrogenase family protein			B5T_RS00495	1140	379	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	105398	105988	-							B5T_RS00500	591		old_locus_tag=B5T_00100
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	105398	105988	-	WP_014992470.1	WP_014992470.1		class GN sortase			B5T_RS00500	591	196	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	105975	107978	-							B5T_RS00505	2004		old_locus_tag=B5T_00101
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	105975	107978	-	WP_014992471.1	WP_014992471.1		VWA domain-containing protein			B5T_RS00505	2004	667	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	108114	108776	-							B5T_RS00510	663		old_locus_tag=B5T_00102
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	108114	108776	-	WP_014992472.1	WP_014992472.1		GntR family transcriptional regulator			B5T_RS00510	663	220	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	108909	110057	+							B5T_RS00515	1149		old_locus_tag=B5T_00103
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	108909	110057	+	WP_014992473.1	WP_014992473.1		alkane 1-monooxygenase			B5T_RS00515	1149	382	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	110617	110982	+							B5T_RS00520	366		old_locus_tag=B5T_00104
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	110617	110982	+	WP_167321192.1	WP_167321192.1		GNAT family N-acetyltransferase			B5T_RS00520	366	121	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	111034	112494	+							B5T_RS00525	1461		old_locus_tag=B5T_00105
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	111034	112494	+	WP_014992475.1	WP_014992475.1		DNA photolyase family protein			B5T_RS00525	1461	486	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	112535	113338	-							B5T_RS00530	804		old_locus_tag=B5T_00106
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	112535	113338	-	WP_014992476.1	WP_014992476.1		crotonase/enoyl-CoA hydratase family protein			B5T_RS00530	804	267	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	113367	114515	-							B5T_RS00535	1149		old_locus_tag=B5T_00107
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	113367	114515	-	WP_014992477.1	WP_014992477.1		acyl-CoA dehydrogenase family protein			B5T_RS00535	1149	382	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	114512	115576	-							B5T_RS00540	1065		old_locus_tag=B5T_00108
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	114512	115576	-	WP_014992478.1	WP_014992478.1		acyl-CoA/acyl-ACP dehydrogenase			B5T_RS00540	1065	354	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	115583	116767	-							B5T_RS00545	1185		old_locus_tag=B5T_00109
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	115583	116767	-	WP_014992479.1	WP_014992479.1		thiolase family protein			B5T_RS00545	1185	394	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	116998	117645	+							B5T_RS22120	648		old_locus_tag=B5T_00110
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	116998	117645	+	WP_014992480.1	WP_014992480.1		TetR/AcrR family transcriptional regulator			B5T_RS22120	648	215	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	117979	118923	+							B5T_RS00555	945		old_locus_tag=B5T_00111
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	117979	118923	+	WP_014992481.1	WP_014992481.1		IS110 family transposase			B5T_RS00555	945	314	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	119195	120247	+							B5T_RS00560	1053		old_locus_tag=B5T_00112
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	119195	120247	+	WP_014992482.1	WP_014992482.1		amidohydrolase family protein			B5T_RS00560	1053	350	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	120222	121673	-							B5T_RS00565	1452		old_locus_tag=B5T_00113
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	120222	121673	-	WP_014992483.1	WP_014992483.1		TrkH family potassium uptake protein			B5T_RS00565	1452	483	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	121791	123167	-					trkA		B5T_RS00570	1377		old_locus_tag=B5T_00114
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	121791	123167	-	WP_014992484.1	WP_014992484.1		Trk system potassium transporter TrkA	trkA		B5T_RS00570	1377	458	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	123181	124485	-					rsmB		B5T_RS00575	1305		old_locus_tag=B5T_00115
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	123181	124485	-	WP_014992485.1	WP_014992485.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		B5T_RS00575	1305	434	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	124478	125443	-					fmt		B5T_RS00580	966		old_locus_tag=B5T_00116
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	124478	125443	-	WP_014992486.1	WP_014992486.1		methionyl-tRNA formyltransferase	fmt		B5T_RS00580	966	321	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	125527	126033	-					def		B5T_RS00585	507		old_locus_tag=B5T_00117
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	125527	126033	-	WP_014992487.1	WP_014992487.1		peptide deformylase	def		B5T_RS00585	507	168	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	126184	127254	+							B5T_RS00590	1071		old_locus_tag=B5T_00118
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	126184	127254	+	WP_014992488.1	WP_014992488.1		LysM peptidoglycan-binding domain-containing protein			B5T_RS00590	1071	356	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	127312	128382	+					dprA		B5T_RS00595	1071		old_locus_tag=B5T_00119
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	127312	128382	+	WP_014992489.1	WP_014992489.1		DNA-processing protein DprA	dprA		B5T_RS00595	1071	356	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	128498	129046	+							B5T_RS00600	549		old_locus_tag=B5T_00121
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	128498	129046	+	WP_041716614.1	WP_041716614.1		threonylcarbamoyl-AMP synthase			B5T_RS00600	549	182	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	129084	129992	+					hemF		B5T_RS00605	909		old_locus_tag=B5T_00122
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	129084	129992	+	WP_014992491.1	WP_014992491.1		oxygen-dependent coproporphyrinogen oxidase	hemF		B5T_RS00605	909	302	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	129989	130804	+					aroE		B5T_RS00610	816		old_locus_tag=B5T_00123
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	129989	130804	+	WP_014992492.1	WP_014992492.1		shikimate dehydrogenase	aroE		B5T_RS00610	816	271	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	130801	131787	+							B5T_RS00615	987		old_locus_tag=B5T_00124
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	130801	131787	+	WP_229682971.1	WP_229682971.1		lipid A deacylase LpxR family protein			B5T_RS00615	987	328	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	131919	132452	-							B5T_RS00620	534		old_locus_tag=B5T_00125
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	131919	132452	-	WP_014992494.1	WP_014992494.1		gamma carbonic anhydrase family protein			B5T_RS00620	534	177	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	132498	134531	+					prlC		B5T_RS00625	2034		old_locus_tag=B5T_00126
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	132498	134531	+	WP_014992495.1	WP_014992495.1		oligopeptidase A	prlC		B5T_RS00625	2034	677	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	134807	135001	+							B5T_RS00630	195		old_locus_tag=B5T_00127
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	134807	135001	+	WP_014992496.1	WP_014992496.1		YheV family putative metal-binding protein			B5T_RS00630	195	64	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	134998	137121	-							B5T_RS00635	2124		old_locus_tag=B5T_00128
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	134998	137121	-	WP_014992497.1	WP_014992497.1		TonB-dependent receptor			B5T_RS00635	2124	707	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	137404	138096	+					aqpZ		B5T_RS00640	693		old_locus_tag=B5T_00129
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	137404	138096	+	WP_014992498.1	WP_014992498.1		aquaporin Z	aqpZ		B5T_RS00640	693	230	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	138306	138845	+							B5T_RS00645	540		old_locus_tag=B5T_00130
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	138306	138845	+	WP_014992499.1	WP_014992499.1		type 1 fimbrial protein			B5T_RS00645	540	179	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	139019	141424	+							B5T_RS00650	2406		old_locus_tag=B5T_00131
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	139019	141424	+	WP_167321193.1	WP_167321193.1		fimbrial biogenesis outer membrane usher protein			B5T_RS00650	2406	801	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	141444	142160	+							B5T_RS00655	717		old_locus_tag=B5T_00132
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	141444	142160	+	WP_014992501.1	WP_014992501.1		molecular chaperone			B5T_RS00655	717	238	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	142187	143257	+							B5T_RS00660	1071		old_locus_tag=B5T_00133
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	142187	143257	+	WP_229682970.1	WP_229682970.1		fimbrial protein			B5T_RS00660	1071	356	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	143270	143854	-							B5T_RS00665	585		old_locus_tag=B5T_00134
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	143270	143854	-	WP_014992503.1	WP_014992503.1		hypothetical protein			B5T_RS00665	585	194	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	143959	145134	-							B5T_RS00670	1176		old_locus_tag=B5T_00135
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	143959	145134	-	WP_014992504.1	WP_014992504.1		hypothetical protein			B5T_RS00670	1176	391	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	145223	145867	-							B5T_RS00675	645		old_locus_tag=B5T_00136
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	145223	145867	-	WP_014992505.1	WP_014992505.1		hypothetical protein			B5T_RS00675	645	214	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	146014	146481	+							B5T_RS00680	468		old_locus_tag=B5T_00137
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	146014	146481	+	WP_014992506.1	WP_014992506.1		MarR family transcriptional regulator			B5T_RS00680	468	155	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	146474	146929	-							B5T_RS00685	456		old_locus_tag=B5T_00138
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	146474	146929	-	WP_014992507.1	WP_014992507.1		PaaI family thioesterase			B5T_RS00685	456	151	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	147027	153281	-							B5T_RS22125	6255		old_locus_tag=B5T_00139
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	147027	153281	-	WP_014992508.1	WP_014992508.1		autotransporter domain-containing protein			B5T_RS22125	6255	2084	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	153708	154073	-							B5T_RS00695	366		old_locus_tag=B5T_00140
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	153708	154073	-	WP_014992509.1	WP_014992509.1		hypothetical protein			B5T_RS00695	366	121	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	154077	154679	-							B5T_RS00700	603		old_locus_tag=B5T_00141
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	154077	154679	-	WP_014992510.1	WP_014992510.1		zeta toxin family protein			B5T_RS00700	603	200	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	154683	155087	-							B5T_RS00705	405		old_locus_tag=B5T_00142
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	154683	155087	-	WP_014992511.1	WP_014992511.1		hypothetical protein			B5T_RS00705	405	134	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	155262	156794	-							B5T_RS00710	1533		old_locus_tag=B5T_00143
