# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	rRNA	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	80037	81581	-							CNR27_RS00395	1545		old_locus_tag=CNR27_00395
rRNA		GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	80037	81581	-				16S ribosomal RNA			CNR27_RS00395	1545		
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	82136	83968	-					glmS		CNR27_RS00400	1833		old_locus_tag=CNR27_00400
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	82136	83968	-	WP_096296430.1	WP_096296430.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		CNR27_RS00400	1833	610	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	84246	85565	+							CNR27_RS00405	1320		old_locus_tag=CNR27_00405
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	84246	85565	+	WP_096296431.1	WP_096296431.1		efflux RND transporter periplasmic adaptor subunit			CNR27_RS00405	1320	439	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	85568	85768	+							CNR27_RS00410	201		old_locus_tag=CNR27_00410
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	85568	85768	+	WP_096296432.1	WP_096296432.1		hypothetical protein			CNR27_RS00410	201	66	
gene	pseudogene	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	85810	86531	+							CNR27_RS00415	722		pseudo;old_locus_tag=CNR27_00415
CDS	without_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	85810	86531	+				ABC transporter ATP-binding protein			CNR27_RS00415	722		pseudo
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	86542	87840	+							CNR27_RS00420	1299		old_locus_tag=CNR27_00420
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	86542	87840	+	WP_096296433.1	WP_096296433.1		ABC transporter permease			CNR27_RS00420	1299	432	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	87862	89085	+							CNR27_RS00425	1224		old_locus_tag=CNR27_00425
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	87862	89085	+	WP_096296434.1	WP_096296434.1		ABC transporter permease			CNR27_RS00425	1224	407	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	89174	90514	+							CNR27_RS00430	1341		old_locus_tag=CNR27_00430
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	89174	90514	+	WP_096296435.1	WP_096296435.1		sigma-54 dependent transcriptional regulator			CNR27_RS00430	1341	446	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	90516	91829	+							CNR27_RS00435	1314		old_locus_tag=CNR27_00435
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	90516	91829	+	WP_096296436.1	WP_096296436.1		HAMP domain-containing histidine kinase			CNR27_RS00435	1314	437	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	92053	93420	-					glmU		CNR27_RS00440	1368		old_locus_tag=CNR27_00440
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	92053	93420	-	WP_096296437.1	WP_096296437.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		CNR27_RS00440	1368	455	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	93481	95493	+							CNR27_RS00445	2013		old_locus_tag=CNR27_00445
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	93481	95493	+	WP_096296438.1	WP_096296438.1		hypothetical protein			CNR27_RS00445	2013	670	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	95723	96106	+							CNR27_RS00450	384		old_locus_tag=CNR27_00450
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	95723	96106	+	WP_096296439.1	WP_096296439.1		GtrA family protein			CNR27_RS00450	384	127	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	96201	96626	-							CNR27_RS00455	426		old_locus_tag=CNR27_00455
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	96201	96626	-	WP_096296440.1	WP_096296440.1		F0F1 ATP synthase subunit epsilon			CNR27_RS00455	426	141	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	96734	98134	-					atpD		CNR27_RS00460	1401		old_locus_tag=CNR27_00460
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	96734	98134	-	WP_096296441.1	WP_096296441.1		F0F1 ATP synthase subunit beta	atpD		CNR27_RS00460	1401	466	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	98252	99112	-					atpG		CNR27_RS00465	861		old_locus_tag=CNR27_00465
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	98252	99112	-	WP_096296442.1	WP_096296442.1		F0F1 ATP synthase subunit gamma	atpG		CNR27_RS00465	861	286	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	99198	100763	-					atpA		CNR27_RS00470	1566		old_locus_tag=CNR27_00470
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	99198	100763	-	WP_096296443.1	WP_096296443.1		F0F1 ATP synthase subunit alpha	atpA		CNR27_RS00470	1566	521	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	100816	101343	-							CNR27_RS00475	528		old_locus_tag=CNR27_00475
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	100816	101343	-	WP_096296444.1	WP_096296444.1		F0F1 ATP synthase subunit delta			CNR27_RS00475	528	175	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	101349	101819	-							CNR27_RS00480	471		old_locus_tag=CNR27_00480
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	101349	101819	-	WP_096296445.1	WP_096296445.1		F0F1 ATP synthase subunit B			CNR27_RS00480	471	156	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	101926	102216	-					atpE		CNR27_RS00485	291		old_locus_tag=CNR27_00485
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	101926	102216	-	WP_096296446.1	WP_096296446.1		F0F1 ATP synthase subunit C	atpE		CNR27_RS00485	291	96	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	102298	103095	-					atpB		CNR27_RS00490	798		old_locus_tag=CNR27_00490
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	102298	103095	-	WP_096296447.1	WP_096296447.1		F0F1 ATP synthase subunit A	atpB		CNR27_RS00490	798	265	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	103124	103501	-							CNR27_RS00495	378		old_locus_tag=CNR27_00495
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	103124	103501	-	WP_096296448.1	WP_096296448.1		hypothetical protein			CNR27_RS00495	378	125	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	103931	104845	+							CNR27_RS00500	915		old_locus_tag=CNR27_00500
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	103931	104845	+	WP_096296449.1	WP_096296449.1		hypothetical protein			CNR27_RS00500	915	304	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	104922	106754	-					lpdA		CNR27_RS00505	1833		old_locus_tag=CNR27_00505
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	104922	106754	-	WP_096296450.1	WP_096296450.1		dihydrolipoyl dehydrogenase	lpdA		CNR27_RS00505	1833	610	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	106754	108382	-							CNR27_RS00510	1629		old_locus_tag=CNR27_00510
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	106754	108382	-	WP_096296451.1	WP_096296451.1		bifunctional GNAT family N-acetyltransferase/carbon-nitrogen hydrolase family protein			CNR27_RS00510	1629	542	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	108394	110094	-					aceF		CNR27_RS00515	1701		old_locus_tag=CNR27_00515
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	108394	110094	-	WP_096296452.1	WP_096296452.1		dihydrolipoyllysine-residue acetyltransferase	aceF		CNR27_RS00515	1701	566	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	110503	111135	+							CNR27_RS00520	633		old_locus_tag=CNR27_00520
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	110503	111135	+	WP_179948203.1	WP_179948203.1		outer membrane beta-barrel protein			CNR27_RS00520	633	210	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	111328	111855	-							CNR27_RS00525	528		old_locus_tag=CNR27_00525
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	111328	111855	-	WP_157745161.1	WP_157745161.1		DUF1453 domain-containing protein			CNR27_RS00525	528	175	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	111941	112876	-							CNR27_RS00530	936		old_locus_tag=CNR27_00530
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	111941	112876	-	WP_096296454.1	WP_096296454.1		DMT family transporter			CNR27_RS00530	936	311	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	112948	113997	-							CNR27_RS00535	1050		old_locus_tag=CNR27_00535
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	112948	113997	-	WP_096296455.1	WP_096296455.1		NAD(P)-dependent alcohol dehydrogenase			CNR27_RS00535	1050	349	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	114131	114613	+							CNR27_RS00540	483		old_locus_tag=CNR27_00540
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	114131	114613	+	WP_096296456.1	WP_096296456.1		YajQ family cyclic di-GMP-binding protein			CNR27_RS00540	483	160	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	114631	115179	+							CNR27_RS00545	549		old_locus_tag=CNR27_00545
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	114631	115179	+	WP_096296457.1	WP_096296457.1		DUF1415 domain-containing protein			CNR27_RS00545	549	182	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	115739	116776	+							CNR27_RS00550	1038		old_locus_tag=CNR27_00550
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	115739	116776	+	WP_096296458.1	WP_096296458.1		cation diffusion facilitator family transporter			CNR27_RS00550	1038	345	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	116773	117069	+							CNR27_RS00555	297		old_locus_tag=CNR27_00555
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	116773	117069	+	WP_096296459.1	WP_096296459.1		metalloregulator ArsR/SmtB family transcription factor			CNR27_RS00555	297	98	
gene	pseudogene	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	117158	117816	-							CNR27_RS00560	659		pseudo;old_locus_tag=CNR27_00560
CDS	without_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	117158	117816	-				HAD family phosphatase			CNR27_RS00560	659		pseudo
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	117832	118542	-							CNR27_RS00565	711		old_locus_tag=CNR27_00565
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	117832	118542	-	WP_096296460.1	WP_096296460.1		rRNA pseudouridine synthase			CNR27_RS00565	711	236	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	118539	119603	-							CNR27_RS00570	1065		old_locus_tag=CNR27_00570
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	118539	119603	-	WP_096296461.1	WP_096296461.1		methyltransferase			CNR27_RS00570	1065	354	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	119793	120050	+							CNR27_RS00575	258		old_locus_tag=CNR27_00575
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	119793	120050	+	WP_096300113.1	WP_096300113.1		hypothetical protein			CNR27_RS00575	258	85	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	120263	121777	+							CNR27_RS00580	1515		old_locus_tag=CNR27_00580
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	120263	121777	+	WP_096296462.1	WP_096296462.1		efflux transporter outer membrane subunit			CNR27_RS00580	1515	504	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	121774	122856	+							CNR27_RS00585	1083		old_locus_tag=CNR27_00585
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	121774	122856	+	WP_096296463.1	WP_096296463.1		HlyD family efflux transporter periplasmic adaptor subunit			CNR27_RS00585	1083	360	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	122860	125601	+					rbbA		CNR27_RS00590	2742		old_locus_tag=CNR27_00590
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	122860	125601	+	WP_096296464.1	WP_096296464.1		ribosome-associated ATPase/putative transporter RbbA	rbbA		CNR27_RS00590	2742	913	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	125603	126739	+							CNR27_RS00595	1137		old_locus_tag=CNR27_00595
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	125603	126739	+	WP_096296465.1	WP_096296465.1		ABC transporter permease			CNR27_RS00595	1137	378	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	126910	129438	-							CNR27_RS00600	2529		old_locus_tag=CNR27_00600
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	126910	129438	-	WP_096296466.1	WP_096296466.1		FtsX-like permease family protein			CNR27_RS00600	2529	842	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	129435	130145	-							CNR27_RS00605	711		old_locus_tag=CNR27_00605
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	129435	130145	-	WP_233580306.1	WP_233580306.1		ABC transporter ATP-binding protein			CNR27_RS00605	711	236	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	130232	130915	+							CNR27_RS00610	684		old_locus_tag=CNR27_00610
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	130232	130915	+	WP_096296468.1	WP_096296468.1		arylesterase			CNR27_RS00610	684	227	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	131053	131733	-							CNR27_RS00615	681		old_locus_tag=CNR27_00615
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	131053	131733	-	WP_096296469.1	WP_096296469.1		M23 family metallopeptidase			CNR27_RS00615	681	226	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	131737	132738	-							CNR27_RS00620	1002		old_locus_tag=CNR27_00620
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	131737	132738	-	WP_096296470.1	WP_096296470.1		L,D-transpeptidase			CNR27_RS00620	1002	333	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	132815	133444	-							CNR27_RS00625	630		old_locus_tag=CNR27_00625
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	132815	133444	-	WP_233580312.1	WP_233580312.1		murein L,D-transpeptidase catalytic domain family protein			CNR27_RS00625	630	209	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	133568	133786	+							CNR27_RS15100	219		
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	133568	133786	+	WP_157745162.1	WP_157745162.1		hypothetical protein			CNR27_RS15100	219	72	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	133858	134427	+							CNR27_RS00630	570		old_locus_tag=CNR27_00630
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	133858	134427	+	WP_179948230.1	WP_179948230.1		DUF3016 domain-containing protein			CNR27_RS00630	570	189	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	134579	134863	+							CNR27_RS00635	285		old_locus_tag=CNR27_00635
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	134579	134863	+	WP_096296473.1	WP_096296473.1		DUF4031 domain-containing protein			CNR27_RS00635	285	94	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	134932	135174	+							CNR27_RS00640	243		old_locus_tag=CNR27_00640
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	134932	135174	+	WP_096296474.1	WP_096296474.1		DUF3297 family protein			CNR27_RS00640	243	80	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	135202	135576	+							CNR27_RS00645	375		old_locus_tag=CNR27_00645
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	135202	135576	+	WP_096296475.1	WP_096296475.1		YciI family protein			CNR27_RS00645	375	124	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	135677	136978	-							CNR27_RS00650	1302		old_locus_tag=CNR27_00650
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	135677	136978	-	WP_096296476.1	WP_096296476.1		DUF58 domain-containing protein			CNR27_RS00650	1302	433	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	137013	138005	-							CNR27_RS00655	993		old_locus_tag=CNR27_00655
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	137013	138005	-	WP_096296477.1	WP_096296477.1		MoxR family ATPase			CNR27_RS00655	993	330	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	138031	139158	-							CNR27_RS00660	1128		old_locus_tag=CNR27_00660
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	138031	139158	-	WP_096300115.1	WP_096300115.1		DUF4350 domain-containing protein			CNR27_RS00660	1128	375	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	139158	140810	-							CNR27_RS00665	1653		old_locus_tag=CNR27_00665
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	139158	140810	-	WP_096296478.1	WP_096296478.1		DUF4129 domain-containing protein			CNR27_RS00665	1653	550	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	140800	141801	-							CNR27_RS00670	1002		old_locus_tag=CNR27_00670
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	140800	141801	-	WP_096296479.1	WP_096296479.1		stage II sporulation protein M			CNR27_RS00670	1002	333	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	141798	142481	-							CNR27_RS00675	684		old_locus_tag=CNR27_00675
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	141798	142481	-	WP_096296480.1	WP_096296480.1		RDD family protein			CNR27_RS00675	684	227	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	142569	143111	-							CNR27_RS00680	543		old_locus_tag=CNR27_00680
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	142569	143111	-	WP_096296481.1	WP_096296481.1		gamma carbonic anhydrase family protein			CNR27_RS00680	543	180	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	143170	144582	+							CNR27_RS00685	1413		old_locus_tag=CNR27_00685
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	143170	144582	+	WP_096296482.1	WP_096296482.1		coniferyl aldehyde dehydrogenase			CNR27_RS00685	1413	470	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	144702	145685	-							CNR27_RS00690	984		old_locus_tag=CNR27_00690
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	144702	145685	-	WP_179948204.1	WP_179948204.1		undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase			CNR27_RS00690	984	327	
gene	protein_coding	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	145995	146474	-							CNR27_RS00695	480		old_locus_tag=CNR27_00695
CDS	with_protein	GCF_002327105.1	Primary Assembly	chromosome		NZ_CP023406.1	145995	146474	-	WP_096296484.1	WP_096296484.1		hypothetical protein			CNR27_RS00695	480	159	
