# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	85912	87594	-	WP_144889270.1	WP_144889270.1		flagellar M-ring protein FliF	fliF		FPZ22_RS00405	1683	560	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	87619	87981	-					fliE		FPZ22_RS00410	363		old_locus_tag=FPZ22_00410
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	87619	87981	-	WP_144889272.1	WP_144889272.1		flagellar hook-basal body complex protein FliE	fliE		FPZ22_RS00410	363	120	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	88072	89575	-							FPZ22_RS00415	1504		pseudo;old_locus_tag=FPZ22_00415
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	88072	89575	-				sigma-54 dependent transcriptional regulator			FPZ22_RS00415	1504		pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	89572	89970	-							FPZ22_RS00420	399		old_locus_tag=FPZ22_00420
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	89572	89970	-	WP_144889274.1	WP_144889274.1		response regulator transcription factor			FPZ22_RS00420	399	132	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	89992	91401	-					rpoN		FPZ22_RS00425	1410		old_locus_tag=FPZ22_00425
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	89992	91401	-	WP_144889276.1	WP_144889276.1		RNA polymerase factor sigma-54	rpoN		FPZ22_RS00425	1410	469	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	91579	92211	-							FPZ22_RS00430	633		old_locus_tag=FPZ22_00430
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	91579	92211	-	WP_144889278.1	WP_144889278.1		response regulator transcription factor			FPZ22_RS00430	633	210	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	92267	92830	-							FPZ22_RS00435	564		old_locus_tag=FPZ22_00435
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	92267	92830	-	WP_144889280.1	WP_144889280.1		PilZ domain-containing protein			FPZ22_RS00435	564	187	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	92827	93132	-							FPZ22_RS00440	306		old_locus_tag=FPZ22_00440
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	92827	93132	-	WP_144889282.1	WP_144889282.1		hypothetical protein			FPZ22_RS00440	306	101	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	93129	93545	-					fliS		FPZ22_RS00445	417		old_locus_tag=FPZ22_00445
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	93129	93545	-	WP_144889284.1	WP_144889284.1		flagellar export chaperone FliS	fliS		FPZ22_RS00445	417	138	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	93561	94958	-					fliD		FPZ22_RS00450	1398		old_locus_tag=FPZ22_00450
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	93561	94958	-	WP_144889286.1	WP_144889286.1		flagellar filament capping protein FliD	fliD		FPZ22_RS00450	1398	465	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	95193	95960	+							FPZ22_RS00455	768		old_locus_tag=FPZ22_00455
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	95193	95960	+	WP_144889288.1	WP_144889288.1		flagellar brake protein			FPZ22_RS00455	768	255	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	96677	98320	-							FPZ22_RS00460	1644		old_locus_tag=FPZ22_00460
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	96677	98320	-	WP_246120780.1	WP_246120780.1		flagellin			FPZ22_RS00460	1644	547	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	98517	99719	-					flgL		FPZ22_RS00465	1203		old_locus_tag=FPZ22_00465
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	98517	99719	-	WP_144889292.1	WP_144889292.1		flagellar hook-associated protein FlgL	flgL		FPZ22_RS00465	1203	400	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	99716	101593	-					flgK		FPZ22_RS00470	1878		old_locus_tag=FPZ22_00470
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	99716	101593	-	WP_144889294.1	WP_144889294.1		flagellar hook-associated protein FlgK	flgK		FPZ22_RS00470	1878	625	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	101597	102631	-					flgJ		FPZ22_RS00475	1035		old_locus_tag=FPZ22_00475
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	101597	102631	-	WP_144889296.1	WP_144889296.1		flagellar assembly peptidoglycan hydrolase FlgJ	flgJ		FPZ22_RS00475	1035	344	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	102631	103761	-							FPZ22_RS00480	1131		old_locus_tag=FPZ22_00480
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	102631	103761	-	WP_144893794.1	WP_144893794.1		flagellar basal body P-ring protein FlgI			FPZ22_RS00480	1131	376	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	103772	104479	-					flgH		FPZ22_RS00485	708		old_locus_tag=FPZ22_00485
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	103772	104479	-	WP_144889298.1	WP_144889298.1		flagellar basal body L-ring protein FlgH	flgH		FPZ22_RS00485	708	235	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	104497	105282	-					flgG		FPZ22_RS00490	786		old_locus_tag=FPZ22_00490
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	104497	105282	-	WP_144889299.1	WP_144889299.1		flagellar basal-body rod protein FlgG	flgG		FPZ22_RS00490	786	261	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	105356	106108	-							FPZ22_RS00495	753		old_locus_tag=FPZ22_00495
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	105356	106108	-	WP_144889301.1	WP_144889301.1		flagellar basal body rod protein FlgF			FPZ22_RS00495	753	250	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	106108	107331	-					flgE		FPZ22_RS00500	1224		old_locus_tag=FPZ22_00500
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	106108	107331	-	WP_144889304.1	WP_144889304.1		flagellar hook protein FlgE	flgE		FPZ22_RS00500	1224	407	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	107372	108046	-					flgD		FPZ22_RS00505	675		old_locus_tag=FPZ22_00505
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	107372	108046	-	WP_144889306.1	WP_144889306.1		flagellar basal body rod modification protein	flgD		FPZ22_RS00505	675	224	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	108070	108477	-					flgC		FPZ22_RS00510	408		old_locus_tag=FPZ22_00510
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	108070	108477	-	WP_144889308.1	WP_144889308.1		flagellar basal body rod protein FlgC	flgC		FPZ22_RS00510	408	135	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	108480	108887	-					flgB		FPZ22_RS00515	408		old_locus_tag=FPZ22_00515
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	108480	108887	-	WP_144889309.1	WP_144889309.1		flagellar basal body rod protein FlgB	flgB		FPZ22_RS00515	408	135	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	108994	109965	-							FPZ22_RS00520	972		old_locus_tag=FPZ22_00520
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	108994	109965	-	WP_144889311.1	WP_144889311.1		chemotaxis protein			FPZ22_RS00520	972	323	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	110072	110737	+					flgA		FPZ22_RS00525	666		old_locus_tag=FPZ22_00525
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	110072	110737	+	WP_144889313.1	WP_144889313.1		flagellar basal body P-ring formation protein FlgA	flgA		FPZ22_RS00525	666	221	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	110827	111135	+					flgM		FPZ22_RS00530	309		old_locus_tag=FPZ22_00530
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	110827	111135	+	WP_144889315.1	WP_144889315.1		flagellar biosynthesis anti-sigma factor FlgM	flgM		FPZ22_RS00530	309	102	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	111135	111470	+							FPZ22_RS00535	336		old_locus_tag=FPZ22_00535
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	111135	111470	+	WP_144889317.1	WP_144889317.1		flagellar protein FlgN			FPZ22_RS00535	336	111	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	111542	112747	+							FPZ22_RS00540	1206		old_locus_tag=FPZ22_00540
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	111542	112747	+	WP_144889319.1	WP_144889319.1		ATP-binding protein			FPZ22_RS00540	1206	401	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	112781	114502	-							FPZ22_RS00545	1722		old_locus_tag=FPZ22_00545
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	112781	114502	-	WP_144889321.1	WP_144889321.1		EAL domain-containing protein			FPZ22_RS00545	1722	573	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	114541	115272	-							FPZ22_RS00550	732		old_locus_tag=FPZ22_00550
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	114541	115272	-	WP_144889322.1	WP_144889322.1		sensor histidine kinase			FPZ22_RS00550	732	243	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	115344	116534	-							FPZ22_RS00555	1191		old_locus_tag=FPZ22_00555
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	115344	116534	-	WP_144889324.1	WP_144889324.1		methyl-accepting chemotaxis protein			FPZ22_RS00555	1191	396	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	116653	117261	-					hflD		FPZ22_RS00560	609		old_locus_tag=FPZ22_00560
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	116653	117261	-	WP_144889326.1	WP_144889326.1		high frequency lysogenization protein HflD	hflD		FPZ22_RS00560	609	202	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	117258	118361	-					mnmA		FPZ22_RS00565	1104		old_locus_tag=FPZ22_00565
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	117258	118361	-	WP_144889328.1	WP_144889328.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		FPZ22_RS00565	1104	367	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	118387	118839	-							FPZ22_RS00570	453		partial;pseudo;old_locus_tag=FPZ22_00570
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	118387	118839	-				NUDIX hydrolase			FPZ22_RS00570	453		partial;pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	119002	119322	+					clpS		FPZ22_RS00575	321		old_locus_tag=FPZ22_00575
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	119002	119322	+	WP_144889330.1	WP_144889330.1		ATP-dependent Clp protease adapter ClpS	clpS		FPZ22_RS00575	321	106	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	119516	121796	+					clpA		FPZ22_RS00580	2281		pseudo;old_locus_tag=FPZ22_00580
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	119516	121796	+				ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		FPZ22_RS00580	2281		pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	121857	122075	-					infA		FPZ22_RS00585	219		old_locus_tag=FPZ22_00585
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	121857	122075	-	WP_144889332.1	WP_144889332.1		translation initiation factor IF-1	infA		FPZ22_RS00585	219	72	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	122165	122935	-					aat		FPZ22_RS00590	771		old_locus_tag=FPZ22_00590
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	122165	122935	-	WP_210412680.1	WP_210412680.1		leucyl/phenylalanyl-tRNA--protein transferase	aat		FPZ22_RS00590	771	256	
gene	pseudogene	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	122932	124069	-							FPZ22_RS00595	1138		pseudo;old_locus_tag=FPZ22_00595
CDS	without_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	122932	124069	-				GNAT family N-acetyltransferase			FPZ22_RS00595	1138		pseudo
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	124109	125062	-					trxB		FPZ22_RS00600	954		old_locus_tag=FPZ22_00600
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	124109	125062	-	WP_144889336.1	WP_144889336.1		thioredoxin-disulfide reductase	trxB		FPZ22_RS00600	954	317	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	125233	126318	+					ald		FPZ22_RS00605	1086		old_locus_tag=FPZ22_00605
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	125233	126318	+	WP_144889338.1	WP_144889338.1		alanine dehydrogenase	ald		FPZ22_RS00605	1086	361	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	126359	128719	+							FPZ22_RS00610	2361		old_locus_tag=FPZ22_00610
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	126359	128719	+	WP_144889340.1	WP_144889340.1		DNA translocase FtsK			FPZ22_RS00610	2361	786	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	128926	129555	+					lolA		FPZ22_RS00615	630		old_locus_tag=FPZ22_00615
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	128926	129555	+	WP_144889342.1	WP_144889342.1		outer membrane lipoprotein chaperone LolA	lolA		FPZ22_RS00615	630	209	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	129912	131198	+							FPZ22_RS00620	1287		old_locus_tag=FPZ22_00620
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	129912	131198	+	WP_144893796.1	WP_144893796.1		replication-associated recombination protein A			FPZ22_RS00620	1287	428	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	131206	131775	-							FPZ22_RS00625	570		old_locus_tag=FPZ22_00625
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	131206	131775	-	WP_144889344.1	WP_144889344.1		DUF1003 domain-containing protein			FPZ22_RS00625	570	189	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	131859	132581	-							FPZ22_RS00630	723		old_locus_tag=FPZ22_00630
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	131859	132581	-	WP_144889346.1	WP_144889346.1		sulfite exporter TauE/SafE family protein			FPZ22_RS00630	723	240	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	132571	132756	-					ccoS		FPZ22_RS00635	186		old_locus_tag=FPZ22_00635
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	132571	132756	-	WP_144889348.1	WP_144889348.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS		FPZ22_RS00635	186	61	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	132753	135170	-					cadA		FPZ22_RS00640	2418		old_locus_tag=FPZ22_00640
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	132753	135170	-	WP_246120782.1	WP_246120782.1		cadmium-translocating P-type ATPase	cadA		FPZ22_RS00640	2418	805	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	135172	135639	-							FPZ22_RS00645	468		old_locus_tag=FPZ22_00645
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	135172	135639	-	WP_246120791.1	WP_246120791.1		FixH family protein			FPZ22_RS00645	468	155	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	135678	137234	-							FPZ22_RS00650	1557		old_locus_tag=FPZ22_00650
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	135678	137234	-	WP_144889352.1	WP_144889352.1		4Fe-4S binding protein			FPZ22_RS00650	1557	518	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	137231	137530	-							FPZ22_RS00655	300		old_locus_tag=FPZ22_00655
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	137231	137530	-	WP_144889354.1	WP_144889354.1		hypothetical protein			FPZ22_RS00655	300	99	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	137527	138462	-					ccoP		FPZ22_RS00660	936		old_locus_tag=FPZ22_00660
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	137527	138462	-	WP_144889356.1	WP_144889356.1		cytochrome-c oxidase, cbb3-type subunit III	ccoP		FPZ22_RS00660	936	311	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	138459	138602	-							FPZ22_RS00665	144		old_locus_tag=FPZ22_00665
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	138459	138602	-	WP_144889358.1	WP_144889358.1		cbb3-type cytochrome c oxidase subunit 3			FPZ22_RS00665	144	47	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	138599	139291	-					ccoO		FPZ22_RS00670	693		old_locus_tag=FPZ22_00670
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	138599	139291	-	WP_144889360.1	WP_144889360.1		cytochrome-c oxidase, cbb3-type subunit II	ccoO		FPZ22_RS00670	693	230	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	139293	140666	-					ccoN		FPZ22_RS00675	1374		old_locus_tag=FPZ22_00675
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	139293	140666	-	WP_246120961.1	WP_246120961.1		cytochrome-c oxidase, cbb3-type subunit I	ccoN		FPZ22_RS00675	1374	457	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	141537	141992	-					azu		FPZ22_RS00680	456		old_locus_tag=FPZ22_00680
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	141537	141992	-	WP_144889364.1	WP_144889364.1		azurin	azu		FPZ22_RS00680	456	151	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	142070	142477	-							FPZ22_RS00685	408		old_locus_tag=FPZ22_00685
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	142070	142477	-	WP_144889366.1	WP_144889366.1		SirB2 family protein			FPZ22_RS00685	408	135	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	142482	143645	-							FPZ22_RS00690	1164		old_locus_tag=FPZ22_00690
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	142482	143645	-	WP_246120793.1	WP_246120793.1		NnrS family protein			FPZ22_RS00690	1164	387	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	144387	146663	-							FPZ22_RS00695	2277		old_locus_tag=FPZ22_00695
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	144387	146663	-	WP_144889370.1	WP_144889370.1		nitric-oxide reductase large subunit			FPZ22_RS00695	2277	758	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	146781	147533	-							FPZ22_RS00700	753		old_locus_tag=FPZ22_00700
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	146781	147533	-	WP_246120795.1	WP_246120795.1		helix-turn-helix domain-containing protein			FPZ22_RS00700	753	250	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	147556	148959	-					hemN		FPZ22_RS00705	1404		old_locus_tag=FPZ22_00705
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	147556	148959	-	WP_144889372.1	WP_144889372.1		oxygen-independent coproporphyrinogen III oxidase	hemN		FPZ22_RS00705	1404	467	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	149005	150744	-							FPZ22_RS00710	1740		old_locus_tag=FPZ22_00710
CDS	with_protein	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	149005	150744	-	WP_144889374.1	WP_144889374.1		phosphoethanolamine transferase			FPZ22_RS00710	1740	579	
gene	protein_coding	GCF_007795095.1	Primary Assembly	chromosome		NZ_CP042218.1	150872	152059	-							FPZ22_RS00715	1188		old_locus_tag=FPZ22_00715
